37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
37.346563263242786,-117.66416124791749
37.346563263242786,-117.68622947429431
37.346563263242786,-117.66416124791749
37.346563263242786,-117.68622947429431
37.346563263242786,-117.66416124791749
37.346563263242786,-117.68622947429431
37.346563263242786,-117.66416124791749
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.346563263242786,-117.66416124791749
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.66416124791749
37.346563263242786,-117.66416124791749
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
37.346563263242786,-117.68622947429431
37.3313879259742,-117.68622947429431
